鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
仁武區,房地(土地+建物),大豐街151~180號,18.4,其他,,,1090613,土地1建物1車位0,二層,,住宅大樓(11層含以上有電梯),,,,96.84,2,1,1,有,有,4500000,46468,,0.0,0,,RPUNMLLJPHPFFIE66DA,53.33,9.62,0.0,有
仁武區,房地(土地+建物)+車位,永新四街225巷1~30號,146.09,其他,,,1090520,土地4建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0860802,260.55,5,2,4,有,無,9300000,35493,坡道平面,15.43,600000,頂樓加蓋;其他增建;包含公共設施保留地用地;,RPXRMLLJPHPFFIE37DA,176.75,28.7,0.0,無
鳥松區,土地,鳳松段1~30地號,617.0,其他,,,1090424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20200000,32739,,0.0,0,未登記建物;,RPPSMLLJPHPFFIE66DA,0.0,0.0,0.0,無
彌陀區,土地,四村段601~630地號,60.57,其他,,,1090622,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,14859,,0.0,0,相關稅費及土地增值稅由買方負擔,RPTOMLLJPHPFFFE98DA,0.0,0.0,0.0,無
岡山區,房地(土地+建物),仁壽路280巷16弄1~30號,59.0,其他,,,1090614,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0601222,82.9,3,2,3,有,無,4680000,56454,,0.0,0,,RPRPMLLJPHPFFFE88DA,82.9,0.0,0.0,無
橋頭區,房地(土地+建物),白樹路1~30號,58.58,其他,,,1090620,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0660930,102.0,4,2,2,有,無,8000000,78431,,0.0,0,未登記建物;,RPOQMLLJPHPFFFE68DA,102.0,0.0,0.0,無
岡山區,土地,石螺段1261~1290地號,80.17,,鄉村區,乙種建築用地,1090623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1455100,18150,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPNMLMJPHPFFFE58DA,0.0,0.0,0.0,無
燕巢區,房地(土地+建物),中民路691~720號,55.41,其他,,,1090624,土地1建物1車位0,一層，二層，騎樓,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830426,296.0,1,3,2,有,無,9000000,30405,,0.0,0,急買急賣;含租約;,RPTNMLNJPHPFFFE09DA,217.56,0.0,0.0,有
燕巢區,土地,面前埔段121~150地號,2549.0,,一般農業區,農牧用地,1090525,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8500000,3335,,0.0,0,,RPOQMLSJPHPFFFE76DA,0.0,0.0,0.0,
岡山區,房地(土地+建物),高雄市岡山區潭底路305巷1~30號,2098.08,,特定農業區,農牧用地,1090512,土地1建物1車位0,一層,一層,農舍,農舍,鋼造,0851230,206.55,1,1,2,有,無,21500000,,,0.0,0,含增建或未登記建物。;,RPPOMLPLQHPFFFE66DA,206.55,0.0,0.0,
路竹區,土地,竹西段451~480地號,60.71,住,,,1090610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,14825,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPXNMLMJPHPFFJE27EA,0.0,0.0,0.0,無
仁武區,房地(土地+建物),名山六街31~60號,88.77,其他,,,1090525,土地2建物1車位0,全,,透天厝,,,,190.97,5,2,5,有,無,15010000,78599,,0.0,0,,RPPNMLLJPHPFFIE88EA,180.03,10.94,0.0,無
內門區,土地,菜公坑段571~600地號,21.59,,一般農業區,農牧用地,1090609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45339,2100,,0.0,0,政府機關購買土地,RPQNMLMJPHPFFHE98EA,0.0,0.0,0.0,無
大寮區,土地,上寮南段331~360地號,158.66,農,,,1090420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,12606,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPTPMLNJPHPFFLE37EA,0.0,0.0,0.0,無
仁武區,房地(土地+建物),大景一街1~30號,88.24,其他,,,1090517,土地1建物1車位0,全,,透天厝,,,,166.47,5,2,4,有,無,8200000,49258,,0.0,0,含裝潢費300000元;,RPTNMLLJPHPFFIE66EA,141.61,24.86,0.0,無
仁武區,房地(土地+建物),鳳仁路271~300號,269.76,其他,,,1090619,土地2建物1車位0,全,一層,透天厝,工業用,見其他登記事項,0830418,153.9,3,0,2,有,無,8000000,51982,,0.0,0,,RPVOMLMJPHPFFIE07EA,153.9,0.0,0.0,無
林園區,房地(土地+建物),高雄市林園區港埔三路91巷9弄1~30號,68.0,住,,,1090528,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0820113,180.8,5,2,3,有,無,3880000,21460,,0.0,0,含增建或未登記建物。;,RPPNMLPKOHPFFLE07CD,161.12,19.68,0.0,
梓官區,房地(土地+建物),大舍北路112巷8弄31~60號,90.17,,鄉村區,乙種建築用地,1090513,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090428,148.75,4,2,3,有,無,9100000,61176,,0.0,0,,RPTNMLMJPHPFFFE98DA,137.35,11.4,0.0,無
岡山區,土地,軍校段181~210地號,1482.35,其他,,,1090415,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7330000,4945,,0.0,0,,RPSNMLNJPHPFFFE98DA,0.0,0.0,0.0,無
梓官區,房地(土地+建物),通安路120巷1~30號,84.18,,鄉村區,乙種建築用地,1090530,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0790711,142.05,4,3,3,有,無,4080000,28722,,0.0,0,其他增建;,RPUQMLLJPHPFFFE66DA,142.05,0.0,0.0,無
岡山區,房地(土地+建物),大仁南路151~180號,13.21,,,,1090613,土地3建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0851108,147.79,2,2,2,有,有,5000000,33832,,0.0,0,,RPVQMLLJPHPFFFE76DA,88.44,12.56,0.0,有
岡山區,房地(土地+建物),埔路221巷1~30號,66.99,,鄉村區,乙種建築用地,1090402,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090217,204.7,5,2,4,有,無,12200000,59599,,0.0,0,,RPWQMLLJPHPFFFE86DA,185.94,18.76,0.0,無
岡山區,房地(土地+建物),大成街39巷1~30號,111.56,住,,,1071108,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090130,217.81,6,1,6,有,無,16380000,75203,,0.0,0,,RPQRMLLJPHPFFFE98DA,199.64,18.17,0.0,無
岡山區,房地(土地+建物),大成街39巷1~30號,111.56,其他,,,1071108,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090130,214.6,6,1,6,有,無,16580000,77260,,0.0,0,,RPRRMLLJPHPFFFE09DA,196.5,18.1,0.0,無
仁武區,房地(土地+建物),永新一街31~60號,136.76,其他,,,1090607,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010330,242.36,5,2,4,有,無,14250000,58797,,0.0,0,,RPOSMLLJPHPFFIE56DA,0.0,0.0,0.0,無
仁武區,房地(土地+建物)+車位,京吉三路211~240號,16.14,其他,,,1090416,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081223,124.89999999999999,2,2,2,有,有,6350000,50841,坡道平面,35.79,0,含裝潢費;,RPUQMLLJPHPFFIE96DA,53.11,4.97,0.0,有
仁武區,房地(土地+建物)+車位,京吉三路211~240號,16.34,其他,,,1090612,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081223,126.35,2,2,2,有,有,7050000,55797,坡道平面,35.79,0,含裝潢費;含傢俱設備費;,RPWQMLLJPHPFFIE17DA,54.15,4.87,0.0,有
大社區,土地,圳觀段1171~1200地號,265.64,其他,,,1090529,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3870000,14569,,0.0,0,,RPXQMLLJPHPFFIE27DA,0.0,0.0,0.0,無
鳥松區,房地(土地+建物),松埔北巷1~30號,22.9,其他,鄉村區,乙種建築用地,1090530,土地2建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840915,111.88999999999999,3,2,2,有,有,3100000,27706,,0.0,0,,RPQQMLMJPHPFFIE66DA,0.0,0.0,0.0,有
鳥松區,土地,青雲段1021~1050地號,124.93,其他,,,1090622,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1825092,14609,,0.0,0,包含公共設施保留地用地;,RPOQMLMJPHPFFIE09DA,0.0,0.0,0.0,無
大社區,房地(土地+建物),萬金路41巷1~30號,61.83,其他,,,1090610,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,,153.49,4,2,3,有,無,6550000,42674,,0.0,0,,RPOUMLMJPHPFFIE86DA,136.21,17.28,0.0,無
仁武區,房地(土地+建物)+車位,八德東路211~240號,13.88,其他,,,1061124,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090305,119.1,2,1,1,有,有,5050000,41219,坡道平面,26.91,1250000,,RPRUMLMJPHPFFIE17DA,52.44,7.23,0.0,有
仁武區,房地(土地+建物)+車位,八德東路211~240號,13.88,其他,,,1080216,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090305,117.72999999999999,2,1,1,有,有,5310000,41875,坡道平面,25.79,1460000,,RPTUMLMJPHPFFIE37DA,52.49,7.16,0.0,有
鳥松區,土地,埔嶺段1~30地號,640.06,其他,一般農業區,農牧用地,1090528,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5003030,7817,,0.0,0,,RPVPMLNJPHPFFIE17DA,0.0,0.0,0.0,無
鳥松區,土地,圓山段211~240地號,94.0,其他,,,1090612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9500000,101064,,0.0,0,,RPPQMLKMOHPFFIE56DA,0.0,0.0,0.0,無
仁武區,房地(土地+建物),五和路1~30號,88.73,其他,,,1090608,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1080603,206.1,4,2,4,有,無,13100000,63561,,0.0,0,,RPXNMLTLOHPFFIE87DA,182.88,23.22,0.0,無
仁武區,房地(土地+建物),名光街125巷1~30號,92.82,其他,,,1090530,土地2建物1車位0,全,,透天厝,,,,232.95,6,2,6,有,無,15300000,65679,,0.0,0,,RPPNMLPLOHPFFIE66DA,211.16,21.79,0.0,無
仁武區,房地(土地+建物),赤富街121~150號,67.84,其他,,,1090611,土地1建物1車位0,全,,透天厝,,,,149.83,5,2,4,有,無,8750000,58400,,0.0,0,,RPTOMLPKOHPFFIE07DA,120.16,29.67,0.0,無
內門區,土地,溝坪段481~510地號,11100.0,,山坡地保育區,農牧用地,1090617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3885000,350,,0.0,0,,RPQNMLLJPHPFFHE78DA,0.0,0.0,0.0,無
旗山區,房地(土地+建物),旗甲路三段31~60號,84.0,,鄉村區,乙種建築用地,1090617,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0820807,90.0,3,2,2,有,無,2380000,26444,,0.0,0,頂樓加蓋;其他增建;,RPPNMLNJPHPFFHE88DA,90.0,0.0,0.0,無
旗山區,房地(土地+建物),義民巷1~30號,1256.0,,特定農業區,遊憩用地,1090610,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,1010827,333.44,5,2,6,有,無,17500000,52483,,0.0,0,夾層;其他增建;,RPTNMLKMOHPFFHE56DA,319.17,14.27,0.0,無
鳳山區,房地(土地+建物),頂豐街215巷1~30號,82.45,其他,,,1090607,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011020,221.29999999999998,4,3,4,有,無,13250000,59873,,0.0,0,,RPSQMLLJPHPFFGE56DA,206.34,14.92,0.0,無
鳳山區,房地(土地+建物),文建街271~300號,8.92,其他,,,1090618,土地1建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840330,80.14999999999999,2,2,2,有,有,3300000,41173,,0.0,0,,RPOPMLMJPHPFFGE78DA,53.74,12.08,0.0,有
鳳山區,土地,南華段91~120地號,175.46,其他,,,1090604,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19100000,108857,,0.0,0,,RPWPMLLJPHPFFGE86DA,0.0,0.0,0.0,無
鳳山區,房地(土地+建物)+車位,建國路三段61~90號,7.11,其他,,,1090527,土地1建物1車位1,十層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0961215,90.76,2,2,1,有,有,4650000,51234,坡道機械,7.1,0,,RPSRMLMJPHPFFGE76DA,46.25,9.02,0.0,有
大樹區,房地(土地+建物),建村街135巷31~60號,74.8,其他,,,1090526,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0770720,155.58,3,2,2,有,無,6400000,41136,,0.0,0,,RPURMLMJPHPFFGE96DA,152.85,2.73,0.0,無
鳳山區,房地(土地+建物),武營路84巷6弄1~30號,28.4,其他,,,1090527,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700830,68.2,3,2,2,有,無,4700000,68915,,0.0,0,其他增建;,RPQPMLLJPHPFFGE88DA,68.2,0.0,0.0,無
鳳山區,土地,新庄子段121~150地號,121.0,其他,,,1090510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5300000,43802,,0.0,0,未登記建物;,RPSPMLLJPHPFFGE09DA,0.0,0.0,0.0,無
鳳山區,房地(土地+建物),華興街61~90號,74.0,其他,,,1090520,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0620901,152.66,3,2,2,有,無,10000000,65505,,0.0,0,,RPQSMLMJPHPFFGE66DA,152.66,0.0,0.0,無
鳳山區,土地,埤頂段2071~2100地號,6.0,其他,,,1090521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,46667,,0.0,0,水利地承購;,RPXNMLNJPHPFFGE96DA,0.0,0.0,0.0,無
林園區,土地,潭頭段2431~2460地號,373.0,農,,,1090526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4626000,12402,,0.0,0,,RPTNMLLJPHPFFLE86DA,0.0,0.0,0.0,無
大寮區,房地(土地+建物),會興五街211~240號,75.51,商,,,1090607,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1001130,173.23,5,2,3,有,無,7250000,41852,,0.0,0,,RPTOMLLJPHPFFLE96DA,164.96,8.27,0.0,無
林園區,土地,港子埔段1531~1560地號,1428.0,住,,,1090522,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26350000,18452,,0.0,0,,RPWOMLLJPHPFFLE27DA,0.0,0.0,0.0,無
大寮區,房地(土地+建物),中興路31~60號,60.17,住,,,1090525,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0730512,120.82,4,2,3,有,無,6500000,53799,,0.0,0,頂樓加蓋;,RPRNMLMJPHPFFLE76DA,120.82,0.0,0.0,無
大寮區,土地,會結北段451~480地號,394.53,農,,,1090509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4057000,10283,,0.0,0,,RPPOMLMJPHPFFLE66DA,0.0,0.0,0.0,無
林園區,房地(土地+建物),沿海路二段31~60號,52.0,住,,,1090613,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0640829,111.0,0,0,0,有,無,1475000,13288,,0.0,0,剩四面牆,RPVOMLMJPHPFFLE27DA,111.0,0.0,0.0,無
大寮區,房地(土地+建物),潮仁路31~60號,92.21,住,,,1090616,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090323,178.49,4,2,3,有,無,7800000,43700,,0.0,0,預售屋、或土地及建物分次登記案件;,RPWOMLMJPHPFFLE37DA,166.7,11.79,0.0,無
阿蓮區,土地,阿蓮段2911~2940地號,1095.0,,特定農業區,農牧用地,1090617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,4566,,0.0,0,含土地增值稅或其他稅費;,RPQNMLNJPHPFFJE56DA,0.0,0.0,0.0,無
阿蓮區,房地(土地+建物),仁愛路1226巷1~30號,81.37,,特定農業區,甲種建築用地,1090610,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0740506,89.83,3,2,2,有,無,3300000,36736,,0.0,0,其他增建;,RPVNMLMJPHPFFJE96DA,89.83,0.0,0.0,無
路竹區,土地,樹人段331~360地號,11720.71,,一般農業區,養殖用地,1090512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32680000,2788,,0.0,0,,RPOOMLMJPHPFFJE98DA,0.0,0.0,0.0,無
湖內區,土地,劉家段1231~1260地號,939.34,,一般農業區,特定目的事業用地,1090630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3663422,3900,,0.0,0,,RPPNMLRJPHPFFJE86DA,0.0,0.0,0.0,
小港區,房地(土地+建物)+車位,中安路301~330號,22.18,其他,,,1090606,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060829,137.45,3,2,2,有,有,6580000,47872,坡道機械,0.0,0,,RPWOMLLJPHPFFCE09EA,70.54,8.0,0.0,有
前鎮區,房地(土地+建物),武德街135巷1~30號,55.0,住,,,1090525,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0600610,73.18,4,2,3,有,無,5000000,68325,,0.0,0,二等親買賣親友、員工、共有人或其他特殊關係間之交易;,RPRNMLMJPHPFFCE58EA,73.18,0.0,0.0,無
小港區,房地(土地+建物),平和九路61~90號,24.72,其他,,,1090611,土地3建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0711228,137.56,3,2,2,有,有,4200000,30532,,0.0,0,,RPVNMLMJPHPFFCE98EA,101.1,0.0,7.89,有
苓雅區,房地(土地+建物),凱旋二路93巷1~30號,22.0,住,,,1090613,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0721013,63.45,3,2,1,有,無,4500000,70922,,0.0,0,,RPOOMLMJPHPFFBE28EA,54.67,0.0,8.78,無
鼓山區,房地(土地+建物),雄峰路1~30號,17.25,其他,,,1090608,土地2建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710818,62.32,3,2,1,有,有,2450000,39313,,0.0,0,陽台外推;,RPOOMLMJPHPFFAE18EA,62.32,0.0,0.0,有
三民區,房地(土地+建物),陽明路170巷1~30號,12.92,其他,,,1090607,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0780323,130.24,3,2,2,有,有,5450000,41846,,0.0,0,,RPWOMLLJPHPFFDE56EA,95.58,0.0,12.16,有
三民區,房地(土地+建物)+車位,覺民路288巷31~60號,20.91,其他,,,1090605,土地3建物1車位1,一層，夾層,十六層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0790718,168.13000000000002,4,2,3,有,有,6380000,37947,坡道平面,0.0,0,,RPQNMLMJPHPFFDE58EA,127.02,3.86,0.0,有
三民區,房地(土地+建物),大連街361~390號,4.17,其他,,,1090612,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970116,34.62,1,1,1,有,有,2410000,69613,,0.0,0,陽台外推;夾層;,RPUPMLMJPHPFFDE56EA,17.14,4.08,0.0,有
三民區,房地(土地+建物),鼎強街211~240號,6.93,其他,,,1090613,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0790613,43.63,1,1,1,有,有,1560000,35755,,0.0,0,,RPVPMLMJPHPFFDE66EA,32.24,0.0,0.0,有
三民區,房地(土地+建物)+車位,慶雲街121~150號,9.76,其他,,,1090516,土地1建物1車位1,二十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841219,174.67000000000002,4,2,2,有,有,6600000,37786,坡道平面,0.0,0,,RPWPMLMJPHPFFDE76EA,107.54,17.58,0.0,有
三民區,房地(土地+建物)+車位,旅順街91~120號,38.62,其他,,,1090529,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981105,260.32,4,2,2,有,有,13800000,53012,坡道平面,0.0,0,,RPUQMLMJPHPFFDE66EA,119.3,18.73,0.0,有
三民區,房地(土地+建物)+車位,大福街211~240號,17.84,其他,,,1090530,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861215,120.00999999999999,3,2,2,有,有,4660000,38830,坡道機械,0.0,800000,陽台外推;其他增建;,RPRRMLNJPHPFFDE56EA,66.82,11.43,0.0,有
左營區,房地(土地+建物),文川路108巷1~30號,64.14,,,,1080516,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0870219,185.05,5,2,4,有,無,12850000,69441,,0.0,0,其他增建;,RPRNMLMJPHPFFEE78EA,178.51,6.54,0.0,無
楠梓區,房地(土地+建物),土庫三路271~300號,77.97,,,,1090523,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0990114,184.17,4,0,4,有,無,16300000,88505,,0.0,0,,RPRQMLMJPHPFFEE09EA,162.01,22.16,0.0,無
左營區,房地(土地+建物)+車位,博愛二路571~600號,12.6,住,,,1090607,土地1建物1車位1,十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890703,206.14,4,2,2,有,有,16000000,77617,坡道平面,24.0,0,,RPPNMLNJPHPFFEE68EA,109.24,27.19,0.0,有
左營區,房地(土地+建物)+車位,孟子路391~420號,17.18,其他,,,1090609,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870918,139.98,3,2,2,有,有,7380000,52627,坡道平面,22.55,1200000,,RPQNMLNJPHPFFEE78EA,77.58,11.5,0.0,有
左營區,房地(土地+建物)+車位,文川路1~30號,42.46,其他,,,1090606,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011107,273.09000000000003,4,2,2,有,有,16600000,63109,坡道平面,33.82,1500000,,RPTNMLNJPHPFFEE09EA,0.0,0.0,0.0,有
楠梓區,房地(土地+建物),大學二十街1~30號,9.6,其他,,,1090613,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021001,95.35,2,2,1,有,有,4450000,46670,,0.0,0,,RPRNMLKKPHPFFEE68EA,56.72,8.0,0.0,有
鳳山區,房地(土地+建物)+車位,立德街211~240號,12.69,其他,,,1090531,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861215,112.72999999999999,3,2,2,有,有,5000000,44354,坡道機械,13.54,0,,RPPQMLMJPHPFFGE09EA,67.66,4.8,0.0,有
大樹區,房地(土地+建物)+車位,新路1~30號,12.99,其他,,,1090616,土地1建物1車位1,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850426,125.47999999999999,3,2,2,有,有,3300000,26299,坡道機械,0.0,0,,RPVQMLMJPHPFFGE07EA,79.7,8.07,0.0,有
苓雅區,房地(土地+建物)+車位,林森二路1~30號,24.94,商,,,1090617,土地2建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0771205,311.0,3,2,2,有,有,11280000,36270,坡道平面,0.0,0,,RPOQMLMJPHPFFBE38DA,252.4,0.0,5.33,有
