鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
士林區,房地(土地+建物),基河路121~150號,7.55,其他,,,1090607,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850916,26.95,1,1,1,有,有,4800000,178108,,0.0,0,陽台外推;,RPWRMLNJPHPFFEA76EA,15.92,0.0,2.37,有
士林區,房地(土地+建物),福志路52巷1~30號,31.65,其他,,,1090622,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731116,122.60000000000001,3,2,2,有,無,15600000,127243,,0.0,0,,RPRQMLMJPHPFFEA68EA,98.59,0.0,10.59,無
內湖區,房地(土地+建物)+車位,成功路四段151~180號,20.28,其他,,,1090606,土地1建物1車位2,二十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070223,304.53999999999996,0,0,0,無,有,77080000,290980,坡道平面,58.2,5400000,毛胚屋,RPWRMLLJPHPFFCA88DA,144.78,4.41,18.1,有
內湖區,房地(土地+建物),民權東路六段121~150號,3.13,其他,,,1090530,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980106,39.519999999999996,1,1,1,有,有,7500000,189777,,0.0,0,,RPXRMLLJPHPFFCA98DA,22.83,1.1,0.0,有
內湖區,房地(土地+建物),民權東路六段180巷42弄1~30號,8.7,其他,,,1090529,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,94.03,1,1,1,有,有,19900000,211635,,0.0,0,,RPRNMLMJPHPFFCA08DA,54.48,2.04,5.9,有
中山區,房地(土地+建物),農安街1~30號,5.41,其他,,,1090602,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0931117,40.03,1,1,1,有,有,12000000,299775,,0.0,0,,RPWNMLMJPHPFFCA58DA,25.74,0.0,0.0,有
內湖區,房地(土地+建物),環山路二段50巷14弄1~30號,245.0,其他,,,1090331,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0611208,163.89,4,3,3,有,無,61280000,373909,,0.0,0,具重建或重劃、都更等效益;,RPOOMLNJPHPFFCA97DA,163.89,0.0,0.0,無
內湖區,車位,內湖路一段411巷74弄1~30號,1.37,其他,,,1090609,土地1建物1車位1,地下一層,十一層,其他,停車空間,鋼筋混凝土造,0990913,29.97,0,0,0,有,有,1880000,,坡道平面,0.0,1880000,僅車位交易;,RPWQMLNJPHPFFCA98DA,0.0,0.0,0.0,有
內湖區,房地(土地+建物)+車位,文湖街21巷91弄1~30號,27.81,其他,,,1090410,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070105,128.09,2,1,1,有,有,28520000,222656,升降機械,0.0,0,,RPPNMLQJPHPFFCA28DA,58.08,14.2,3.9,有
內湖區,房地(土地+建物),臺北市內湖區大湖山莊街219巷31~60號,39.71,住,,,1090508,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760410,113.17,3,2,2,有,有,13200000,116639,,0.0,0,含增建或未登記建物。,RPQRMLKKPHPFFCA28DA,92.17,1.36,9.08,
萬華區,房地(土地+建物),西園路二段241~270號,132.0,其他,,,1090305,土地1建物1車位0,全,四層,透天厝,住工用,鋼筋混凝土造,0620131,403.13,6,1,4,有,無,63060000,156426,,0.0,0,其他增建;,RPXRMLLJPHPFFBA88DA,389.24,0.0,13.89,無
萬華區,房地(土地+建物),西園路二段241~270號,129.0,其他,,,1090305,土地1建物1車位0,全,四層,透天厝,住工用,鋼筋混凝土造,0620131,392.38,0,4,4,有,無,63470000,161756,,0.0,0,其他增建;,RPRSMLLJPHPFFBA38DA,378.88,0.0,13.5,無
萬華區,房地(土地+建物),西園路二段241~270號,129.0,其他,,,1090305,土地1建物1車位0,全,四層,透天厝,住工用,鋼筋混凝土造,0620131,392.38,0,4,4,有,無,63470000,161756,,0.0,0,其他增建;,RPSSMLLJPHPFFBA48DA,378.88,0.0,13.5,無
中正區,房地(土地+建物),臨沂街32巷1~30號,39.0,其他,,,1090519,土地2建物2車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720810,200.63,6,4,3,有,無,49660000,247520,,0.0,0,其他增建;,RPOOMLMJPHPFFBA77DA,174.75,15.49,0.0,有
萬華區,房地(土地+建物)+車位,長沙街二段121~150號,7.99,其他,,,1090528,土地2建物1車位1,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080304,118.4,2,2,2,有,有,18800000,213740,坡道平面,39.8,2000000,,RPOPMLLJPHPFFBA77DA,45.23,0.0,6.8,有
萬華區,房地(土地+建物)+車位,中華路二段416巷31~60號,47.75,其他,,,1090427,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020702,184.56,3,2,2,有,有,28200000,152796,坡道平面,0.0,0,,RPTPMLLJPHPFFBA28DA,102.42,0.0,11.92,有
萬華區,土地,莒光段二小段511~540地號,49.0,其他,,,1090617,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20972000,428000,,0.0,0,政府機關標讓售;,RPRPMLNLOHPFFBA38DA,0.0,0.0,0.0,無
萬華區,房地(土地+建物)+車位,中華路二段416巷61~90號,41.64,其他,,,1090604,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020702,160.7,3,2,2,有,有,26000000,161792,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPRSMLMJPHPFFBA48DA,88.79,0.0,10.68,有
中正區,房地(土地+建物),忠孝西路一段31~60號,5.1,其他,,,1090612,土地2建物2車位0,十層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0670104,56.95,0,0,1,有,有,12120000,212818,,0.0,0,,RPWOMLMJPHPFFBA58DA,39.56,0.0,5.96,有
北投區,房地(土地+建物)+車位,臺北市北投區行義路130巷1~30號,194.67,住,,,1090424,土地1建物1車位2,一層，二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0951011,398.43,5,3,6,有,無,59680000,149788,坡道平面,0.0,0,,RPOPMLKKPHPFFEA97CA,202.96,2.03,12.29,
士林區,房地(土地+建物),臺北市士林區士東路89巷16弄1~30號,46.0,住,,,1090529,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670307,127.22,4,0,4,有,無,18800000,147776,,0.0,0,,RPVOMLNKPHPFFEA88CA,98.71,24.23,4.28,
大安區,房地(土地+建物),臺北市大安區和平東路一段271~300號,17.41,商,,,1090214,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,,133.92000000000002,2,1,1,有,有,30705000,229279,,0.0,0,含增建或未登記建物。;,RPPNMLNJQHPFFFA28CA,109.67,0.0,7.92,
大安區,房地(土地+建物),臺北市大安區和平東路一段271~300號,16.7,商,,,1090214,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,,128.6,0,0,0,無,有,29480000,229238,,0.0,0,含增建或未登記建物。;,RPQPMLLMPHPFFFA58CA,103.07,0.0,10.12,
大安區,房地(土地+建物),臺北市大安區和平東路一段271~300號,17.41,商,,,1090214,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,,133.92000000000002,0,0,0,無,有,30705000,229279,,0.0,0,含增建或未登記建物。;,RPRPMLLMPHPFFFA68CA,109.67,0.0,7.92,
文山區,房地(土地+建物)+車位,興隆路三段304巷91~120號,31.29,其他,,,1090521,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081016,146.5,3,2,2,有,有,21700000,175531,升降機械,31.99,1600000,買賣私契由賣方提供地政士僅受託登記。含車位面積2.8737坪及車位公設面積6.8021坪合計9.68坪。,RPORMLMJPHPFFAA97DA,69.48,2.94,7.86,有
中正區,房地(土地+建物)+車位,和平西路一段1~30號,7.01,其他,,,1090604,土地2建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080425,83.83000000000001,2,1,1,有,有,22750000,271383,塔式車位,13.93,0,車位位置:地下三層。,RPUUMLLJPHPFFAA78DA,38.22,3.21,3.09,有
南港區,房地(土地+建物)+車位,臺北市南港區園區街31~60號,16.34,住,,,1090527,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000414,131.78,2,2,1,有,有,23760000,180301,坡道平面,33.87,0,含增建或未登記建物。;,RPSRMLRJPHPFFDA09CA,56.09,4.66,7.45,
松山區,房地(土地+建物),臺北市松山區八德路二段361~390號,3.68,商,,,1090615,土地1建物1車位0,七層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0750115,43.55,1,1,1,有,有,9800000,225029,,0.0,0,,RPRQMLKKPHPFFDA28CA,34.77,1.41,0.0,
南港區,房地(土地+建物),臺北市南港區東新街170巷7弄1~30號,27.01,住,,,1090611,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750812,99.22,3,2,2,有,無,13300000,134046,,0.0,0,,RPWQMLKKPHPFFDA78CA,84.06,0.0,6.32,
中山區,房地(土地+建物),臺北市中山區龍江路21巷1~30號,29.75,商,,,1090531,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660509,85.55,3,1,2,有,無,14880000,173933,,0.0,0,,RPTOMLKKPHPFFCA18CA,80.68,0.0,4.87,
中山區,房地(土地+建物),臺北市中山區中山北路二段93巷1~30號,5.78,商,,,1090603,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0940803,42.63,1,1,1,有,有,11090000,260145,,0.0,0,,RPPNMLMKPHPFFCA87CA,24.66,1.53,0.0,
萬華區,房地(土地+建物),臺北市萬華區和平西路三段271~300號,18.06,住,,,1090608,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0611206,80.91,4,2,1,有,無,9423000,116463,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLNKPHPFFBA48CA,80.91,0.0,0.0,
萬華區,房地(土地+建物),臺北市萬華區興寧街66巷22弄1~30號,21.62,住,,,1090528,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0720311,97.2,3,2,2,有,無,10000000,102881,,0.0,0,頂樓加蓋,RPOOMLNKPHPFFBA87CA,64.85,9.86,22.49,
大同區,房地(土地+建物)+車位,臺北市大同區承德路三段241~270號,21.63,商,,,1090528,土地2建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010918,224.14,3,2,2,有,有,39250000,202879,坡道平面,55.32,5000000,含增建或未登記建物。;共有人數2人，兩坡道平面車位交易總價新台幣500萬元整。,RPVPMLKKPHPFFBA38CA,92.63,4.49,14.88,
中正區,房地(土地+建物),臺北市中正區羅斯福路二段181~210號,4.22,商,,,1090609,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0770112,52.23,1,1,1,有,有,11600000,222095,,0.0,0,,RPROMLTJPHPFFAA58CA,35.52,0.0,1.67,
大安區,房地(土地+建物),仁愛路四段222巷1~30號,6.21,其他,,,1090220,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0940202,36.8,1,1,1,有,有,14000000,380435,,0.0,0,,RPSOMLLJPHPFFFA58EA,17.98,1.9,0.0,有
大安區,房地(土地+建物),仁愛路四段391~420號,19.84,其他,,,1090317,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710227,164.92000000000002,4,2,2,有,有,43560000,264128,,0.0,0,,RPTOMLLJPHPFFFA68EA,120.15,0.0,22.47,有
大安區,房地(土地+建物),忠孝東路三段248巷1~30號,25.06,其他,,,1090523,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710313,104.02,3,2,2,有,有,25000000,240338,,0.0,0,,RPUOMLLJPHPFFFA78EA,67.42,0.0,7.29,有
大安區,房地(土地+建物),仁愛路四段361~390號,44.48,其他,,,1090510,土地1建物3車位0,八層,十六層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0730614,426.21,15,1,0,有,有,116040000,272260,,0.0,0,,RPVOMLLJPHPFFFA88EA,296.73,0.0,19.46,有
大安區,房地(土地+建物)+車位,羅斯福路三段31~60號,8.83,其他,,,1090524,土地2建物1車位1,十層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050721,111.06,2,2,1,有,有,36500000,328651,坡道機械,0.0,0,其他增建;,RPOOMLNJPHPFFFA38EA,58.0,2.41,5.48,有
大安區,房地(土地+建物)+車位,辛亥路二段151~180號,14.83,其他,,,1090520,土地3建物1車位1,四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720125,221.49,5,2,2,有,有,55150000,270389,坡道平面,28.62,3000000,,RPVOMLMJPHPFFFA98EA,187.18,0.0,25.23,有
北投區,土地,振興段四小段1~30地號,19.69,其他,,,1090619,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,304723,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPVNMLSJPHPFFEA76EA,0.0,0.0,0.0,無
大安區,房地(土地+建物),和平東路二段31~60號,16.22,其他,,,1090531,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0720628,60.62,3,3,2,有,無,16000000,263939,,0.0,0,陽台外推;頂樓加蓋;,RPUOMLQJPHPFFFA66EA,57.52,0.0,3.1,無
內湖區,車位,臺北市內湖區安泰街114巷1~30號,3.85,住,,,1090618,土地0建物0車位1,一層,九層,其他,見其他登記事項,鋼筋混凝土造,0980929,40.419999999999995,0,0,0,有,有,1380000,,坡道平面,40.25,1380000,親友、員工或其他特殊關係間之交易。;單獨車位交易。;,RPPPMLKKPHPFFCA87CA,0.0,0.0,0.0,
信義區,房地(土地+建物),臺北市信義區基隆路一段151~180號,7.08,商,,,1090610,土地2建物1車位0,七層,十四層,辦公商業大樓,商業用,鋼筋混凝土造,0730810,64.65,0,0,0,無,有,12700000,196442,,0.0,0,,RPTQMLTJPHPFFDA66CA,53.59,1.4,1.47,
南港區,房地(土地+建物),臺北市南港區忠孝東路六段70巷21弄1~30號,18.14,住,,,1090120,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0730724,75.36,3,2,2,有,有,10000000,132696,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPVPMLTJPHPFFDA76CA,50.04,0.0,6.08,
文山區,房地(土地+建物),景華街121巷14弄1~30號,38.36,其他,,,1090530,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0630109,114.23,3,2,1,有,無,15450000,135253,,0.0,0,,RPRQMLMJPHPFFAA18DA,103.0,0.0,11.23,無
文山區,房地(土地+建物),指南路三段61~90號,23.37,其他,,,1090622,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030513,102.77000000000001,2,1,2,有,有,15200000,147903,,0.0,0,,RPRRMLQJPHPFFAA68DA,58.67,7.22,4.26,有
文山區,房地(土地+建物),木柵路二段109巷91~120號,37.57,其他,,,1090605,土地3建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821206,78.28999999999999,2,1,1,有,有,10300000,131562,,0.0,0,,RPSRMLQJPHPFFAA78DA,54.58,1.76,6.96,有
北投區,房地(土地+建物)+車位,臺北市北投區稻香路151~180號,105.89,住,,,1090307,土地1建物1車位2,一層，地下一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060815,360.03,4,3,4,有,有,41000000,122188,坡道平面,51.5,3300000,總價含裝潢費350萬元,RPRNMLOJQHPFFEA48CA,197.01,0.0,0.0,
萬華區,房地(土地+建物),桂林路228巷30弄1~30號,49.0,其他,,,1090606,土地2建物1車位0,全,二層,透天厝,,加強磚造,,92.46,4,0,4,有,無,12750000,137897,,0.0,0,,RPQNMLQJPHPFFBA28DA,92.46,0.0,0.0,無
萬華區,房地(土地+建物),國興路1巷1~30號,12.4,其他,,,1090602,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710702,46.269999999999996,1,1,1,有,有,6800000,146963,,0.0,0,陽台外推;,RPSOMLMJPHPFFBA18DA,31.51,0.0,3.78,有
內湖區,房地(土地+建物),星雲街168巷31~60號,10.36,其他,,,1090615,土地1建物1車位0,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860124,59.339999999999996,1,1,1,有,有,11200000,188743,,0.0,0,陽台外推;,RPURMLTJPHPFFCA86DA,32.84,3.87,4.52,有
內湖區,房地(土地+建物),成功路四段361~390號,31.0,其他,,,1090614,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0720111,199.82,0,0,0,無,無,39500000,197678,,0.0,0,,RPOQMLQJPHPFFCA48DA,92.72,107.1,0.0,無
內湖區,車位,金龍路222巷2—1~30號,10.04,其他,,,1090608,土地1建物1車位1,地下一層,十二層,其他,停車空間,鋼筋混凝土造,0821213,33.18,0,0,0,有,有,2500000,,坡道平面,33.17,2500000,僅車位交易;,RPSRMLNJPHPFFCA68DA,0.0,0.0,0.0,有
中山區,房地(土地+建物),林森北路481~510號,4.57,其他,,,1090508,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920122,43.25,1,1,1,有,有,8600000,198844,,0.0,0,夾層;,RPRSMLMJPHPFFCA58DA,23.02,0.74,3.11,有
中山區,房地(土地+建物)+車位,中山北路一段91~120號,21.61,其他,,,1090528,土地1建物1車位3,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980722,332.62,3,2,2,有,有,60200000,180987,坡道平面,0.0,0,,RPPOMLMJPHPFFCA97DA,132.55,14.12,16.03,有
內湖區,房地(土地+建物)+車位,陽光街68巷61~90號,28.88,其他,,,1090609,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900410,140.41,3,2,2,有,有,25080000,178620,坡道平面,0.0,0,,RPWNMLLJPHPFFCA48DA,73.8,0.0,8.03,有
北投區,房地(土地+建物),致遠二路95巷1~30號,26.0,其他,,,1090601,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620515,69.0,2,2,1,有,無,8000000,115942,,0.0,0,,RPRNMLNJPHPFFEA48EA,69.0,0.0,0.0,無
士林區,房地(土地+建物),中山北路六段450巷1~30號,17.35,其他,,,1090522,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811023,48.089999999999996,1,1,1,有,有,8560000,178000,,0.0,0,陽台外推;其他增建;,RPRQMLQJPHPFFEA09EA,29.28,0.0,4.09,有
士林區,房地(土地+建物)+車位,華齡街185巷1~30號,18.82,其他,,,1090519,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970826,170.84,2,2,2,有,有,29500000,210117,坡道平面,42.35,2500000,,RPVPMLQJPHPFFEA76EA,76.41,7.12,4.38,有
北投區,車位,中和街1~30號,1.58,其他,,,1090621,土地4建物1車位1,,,其他,,,,43.37,0,0,0,有,有,2200000,,坡道平面,43.37,2200000,僅車位交易;,RPXOMLRJPHPFFEA96EA,0.0,0.0,0.0,有
士林區,房地(土地+建物),幸福街11巷1~30號,89.0,其他,,,1090119,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0540531,92.26,2,2,2,有,無,28200000,305658,,0.0,0,其他增建;,RPQNMLQJPHPFFEA68EA,92.26,0.0,0.0,無
北投區,房地(土地+建物),中和街361~390號,11.51,其他,,,1090430,土地1建物1車位0,六層，電梯樓梯間,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870624,102.78,3,2,2,有,有,6800000,66161,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPRNMLQJPHPFFEA78EA,78.69,1.46,8.55,有
士林區,房地(土地+建物)+車位,忠誠路一段171巷12弄1~30號,65.69,其他,,,1090515,土地2建物2車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981231,206.38,4,2,2,有,有,22000000,106599,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPXNMLQJPHPFFEA76EA,117.41,0.0,11.51,有
士林區,房地(土地+建物),基河路121~150號,8.2,其他,,,1090622,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850916,31.41,1,1,1,有,有,5800000,184655,,0.0,0,,RPOOMLQJPHPFFEA58EA,17.86,1.18,2.66,有
